review_id,review_text,predicted_aspects,predicted_sentiments,confidence_score,star_rating,business_category,platform,weak_sentiment,weak_signal_alignment,pseudo_label_source,aspects,aspect_sentiments
602,he’s ham,"[""general""]","{""general"": ""positive""}",0.94333,5.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
609,Essam Elhaddad is fantastic,"[""general""]","{""general"": ""positive""}",0.895793,5.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
617,More than perfect EMO_POS,"[""general""]","{""general"": ""positive""}",0.938543,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
629,Preporucujem restoran . Odlicna hrana i nemoze biti jeftinija . Usluga savrsena,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""positive""}",0.776863,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""positive""}"
652,They have the best stuffed pigeons,"[""food""]","{""food"": ""positive""}",0.889814,5.0,مطعم عائلي,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
660,The stuffed pigeon and pigeon soup tasted exotic and interesting and nice; I love the grilled pigeon and grilled beef . Definitely willing go if I have any chance .,"[""food""]","{""food"": ""positive""}",0.919305,5.0,مطعم عائلي,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
666,Nice experience,"[""general""]","{""general"": ""positive""}",0.914797,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
668,Good experience,"[""general""]","{""general"": ""positive""}",0.906365,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
670,"Grate place for iftar in ramadan with Mr . Hatem , grate serving .","[""food""]","{""food"": ""positive""}",0.87322,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
674,Όμορφος χώρος με ωραία διακόσμηση . Ότι πιάτο παραγγείλαμε ήταν πολύ νόστιμο με μεγάλες μερίδες,"[""food"", ""ambiance"", ""service"", ""cleanliness"", ""price""]","{""food"": ""positive"", ""ambiance"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive"", ""price"": ""positive""}",0.763689,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food"", ""ambiance"", ""service"", ""cleanliness"", ""price""]","{""food"": ""positive"", ""ambiance"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive"", ""price"": ""positive""}"
691,delicious Oreo milkshake and mixed grill ! Amazing food,"[""food""]","{""food"": ""positive""}",0.921787,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
702,We had a good time . Personnel was very friendly and the qualiity and quantity of food was pretty good . The entertainment during the cruise was average and touristic .,"[""ambiance"", ""food"", ""price"", ""service"", ""cleanliness""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""price"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive""}",0.755147,4.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""ambiance"", ""food"", ""price"", ""service"", ""cleanliness""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""price"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive""}"
703,Superb nile cruise with excellent dinner . Enjoyed every minute . Live music .,"[""service"", ""ambiance"", ""food""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""food"": ""positive""}",0.777287,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""service"", ""ambiance"", ""food""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""food"": ""positive""}"
712,روعه بجد,"[""general""]","{""general"": ""positive""}",0.794485,5.0,مطعم مأكولات مصرية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
742,رائعة,"[""general""]","{""general"": ""positive""}",0.801474,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
743,Will always be our favorite,"[""general""]","{""general"": ""positive""}",0.863548,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
744,تجربه ممتازه,"[""general""]","{""general"": ""positive""}",0.773798,5.0,مطعم مأكولات مشوية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
750,مكان راقي وهادي,"[""general""]","{""general"": ""positive""}",0.750707,5.0,مطعم مأكولات لبنانية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
759,Foods were very good and the atmosphere made me comfortable Thank you Hazem : folded_hands :,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive""}",0.825103,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive""}"
762,"C’est un excellent concept , je le recommande passage obligatoire ! Al Hussein y","[""general""]","{""general"": ""positive""}",0.779116,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
773,Hazem,"[""general""]","{""general"": ""positive""}",0.955461,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
782,غالي . . علي الفاضي,"[""general""]","{""general"": ""negative""}",0.860865,1.0,مطعم فلافل,google_maps,negative,aligned,model_high_confidence,"[""general""]","{""general"": ""negative""}"
786,تسلم ايدك يا عم سامي يا عالمي,"[""general""]","{""general"": ""positive""}",0.857581,5.0,مطعم فلافل,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
787,رائع جدا,"[""general""]","{""general"": ""positive""}",0.921468,5.0,مطعم مأكولات بحرية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
792,الاكل كويس بس الاسعار تقريبا الضعف,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""negative""}",0.765106,4.0,مطعم مأكولات بحرية,google_maps,positive,ambiguous,model_high_confidence,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""negative""}"
798,تحفه تحفه,"[""general""]","{""general"": ""positive""}",0.766304,5.0,مطعم مأكولات بحرية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
802,"Very rude call center , lol","[""general""]","{""general"": ""positive""}",0.877922,1.0,مطعم مأكولات مشوية,google_maps,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
810,الاكل ولا غلطه,"[""food""]","{""food"": ""negative""}",0.873372,5.0,مطعم مأكولات مشوية,google_maps,positive,contradictory,model_high_confidence,"[""food""]","{""food"": ""negative""}"
811,Amazing,"[""general""]","{""general"": ""positive""}",0.951936,5.0,مطعم مأكولات سورية,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
812,الاكل حلو جدا لازم تجرب البروست ولو بتحب الحار اطلبو اكسترا اسبايسي,"[""food""]","{""food"": ""positive""}",0.884279,5.0,مطعم مأكولات سورية,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
813,Best shawerma chicken you will ever have just add pomegranate molasses to it and ur good to go,"[""food""]","{""food"": ""positive""}",0.869908,5.0,مطعم مأكولات سورية,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
833,مش حلو neha2yy,"[""general""]","{""general"": ""negative""}",0.905941,1.0,مطعم مأكولات الشرق الأوسط,google_maps,negative,aligned,model_high_confidence,"[""general""]","{""general"": ""negative""}"
834,جامد,"[""general""]","{""general"": ""positive""}",0.95068,5.0,مطعم مأكولات الشرق الأوسط,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
846,"Ambiente muito agradável , com decoração engraçada . É claramente um restaurante para turistas , sem sempre a porta fechada , e detetor de metais na entrada .","[""ambiance"", ""food"", ""service"", ""price"", ""cleanliness""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive"", ""price"": ""positive"", ""cleanliness"": ""positive""}",0.757628,4.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""ambiance"", ""food"", ""service"", ""price"", ""cleanliness""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive"", ""price"": ""positive"", ""cleanliness"": ""positive""}"
849,Regular,"[""general""]","{""general"": ""positive""}",0.949951,3.0,مقهى,google_maps,neutral,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
851,Grilled meat was burned to charcoal . Disappointed .,"[""food""]","{""food"": ""negative""}",0.867404,2.0,مقهى,google_maps,negative,aligned,model_high_confidence,"[""food""]","{""food"": ""negative""}"
864,"Zahra lebnan was the most beautiful restaurant I’ve been , very clean and chill atmosphere , our server was Mohammed salah and others were very kind and sweet and welcomed us nicely , we felt we were in our own home , the food was delicious and filling with big portions and different dishes to choose from , they also have shisha and cafe within the restaurant . I would give more than 5 stars if i can !","[""ambiance"", ""food"", ""cleanliness"", ""service"", ""price""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""cleanliness"": ""positive"", ""service"": ""positive"", ""price"": ""positive""}",0.764615,5.0,مطعم مأكولات لبنانية,google_maps,positive,aligned,model_high_confidence,"[""ambiance"", ""food"", ""cleanliness"", ""service"", ""price""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""cleanliness"": ""positive"", ""service"": ""positive"", ""price"": ""positive""}"
885,بصراحه كريم وامين عملوا معانا الواجب,"[""service""]","{""service"": ""positive""}",0.832356,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
889,양갈비가 정말 맛있어요 . 처음 먹어본 양갈비를 넘 맛있게 먹었습니다 .,"[""food""]","{""food"": ""positive""}",0.923076,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
897,تسوية الطعام ٨٠٪,"[""food""]","{""food"": ""negative""}",0.775548,4.0,مطعم,google_maps,positive,contradictory,model_high_confidence,"[""food""]","{""food"": ""negative""}"
910,كابتن سمير جامد و الاكل جامد,"[""food""]","{""food"": ""positive""}",0.782255,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
932,هايل,"[""general""]","{""general"": ""positive""}",0.934359,5.0,مطعم عائلي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
937,اكل سئ للاسف,"[""food""]","{""food"": ""negative""}",0.854499,1.0,مطعم عائلي,google_maps,negative,aligned,model_high_confidence,"[""food""]","{""food"": ""negative""}"
945,Best coffee as usual,"[""food"", ""general""]","{""food"": ""positive"", ""general"": ""positive""}",0.760886,5.0,كافيه,google_maps,positive,aligned,model_high_confidence,"[""food"", ""general""]","{""food"": ""positive"", ""general"": ""positive""}"
948,مفيش روح للمكان,"[""general""]","{""general"": ""positive""}",0.889356,3.0,كافيه,google_maps,neutral,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
965,جميل واقتصادي,"[""general""]","{""general"": ""positive""}",0.85251,5.0,مطعم دجاج,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
