review_id,review_text,normalized_review_text,star_rating,weak_sentiment,business_category,platform,business_name,date,language,franco_token_ratio,is_franco_arabic,is_multilingual,contains_emoji,token_count,char_count
148,"I recently visited Ibn Al Sham restaurant and it was a really enjoyable experience . The place has a very warm and welcoming atmosphere that immediately makes you feel comfortable . The decoration gives strong Levantine vibes , and the smell of freshly grilled food makes you excited to try everything on the menu . The food was honestly the highlight of the visit . Everything tasted fresh and full of flavor . The grilled meats were perfectly cooked , juicy , and well - seasoned . The shawarma was also very good , with soft bread and a generous amount of filling . One thing I really liked was the variety of appetizers . The hummus , fattoush , and mutabbal were all delicious and tasted very authentic . The portions were great as well , which makes the place perfect for sharing with friends or family . You can order a few dishes and everyone can try a bit of everything . The presentation of the food was simple but very appetizing . The staff were friendly and helpful throughout the visit . The service was relatively fast and they were attentive without being intrusive . Overall , Ibn Al Sham is a great place if you’re craving good Syrian and Levantine food . Between the tasty dishes , generous portions , and comfortable atmosphere , it’s definitely a spot worth visiting again . I would absolutely recommend it to anyone who enjoys flavorful Middle Eastern cuisine .","I recently visited Ibn Al Sham restaurant and it was a really enjoyable experience . The place has a very warm and welcoming atmosphere that immediately makes you feel comfortable . The decoration gives strong Levantine vibes , and the smell of freshly grilled food makes you excited to try everything on the menu . The food was honestly the highlight of the visit . Everything tasted fresh and full of flavor . The grilled meats were perfectly cooked , juicy , and well - seasoned . The shawarma was also very good , with soft bread and a generous amount of filling . One thing I really liked was the variety of appetizers . The hummus , fattoush , and mutabbal were all delicious and tasted very authentic . The portions were great as well , which makes the place perfect for sharing with friends or family . You can order a few dishes and everyone can try a bit of everything . The presentation of the food was simple but very appetizing . The staff were friendly and helpful throughout the visit . The service was relatively fast and they were attentive without being intrusive . Overall , Ibn Al Sham is a great place if you’re craving good Syrian and Levantine food . Between the tasty dishes , generous portions , and comfortable atmosphere , it’s definitely a spot worth visiting again . I would absolutely recommend it to anyone who enjoys flavorful Middle Eastern cuisine .",5.0,positive,مطعم مأكولات سورية,google_maps,إبن الشام,قبل 3 أيام,en,0.0,False,False,False,223,1383
149,عالمي وجودة الطعام تستحق التقدير,عالمي وجودة الطعام تستحق التقدير,5.0,positive,مطعم مأكولات سورية,google_maps,إبن الشام,قبل 4 أيام,ar,0.0,False,False,False,5,32
151,اسوء تجربة مطعم جربتها في حياتي اقسم بالله انتظار الطاولة اكثر من نص ساعة انتظار العامل الي مايجي ياخذ طلبك اكثر من نص ساعة الطلب اكثر من نص ساعة انتظار وفي الاخير اكل بارد وطعمه زي الزفت الله يكرم النعمة,اسوء تجربة مطعم جربتها في حياتي اقسم بالله انتظار الطاولة اكثر من نص ساعة انتظار العامل الي مايجي ياخذ طلبك اكثر من نص ساعة الطلب اكثر من نص ساعة انتظار وفي الاخير اكل بارد وطعمه زي الزفت الله يكرم النعمة,1.0,negative,مطعم مأكولات سورية,google_maps,إبن الشام,قبل 4 أيام,ar,0.0,False,False,False,40,204
152,Tohfa,Tohfa,5.0,positive,مطعم مأكولات سورية,google_maps,إبن الشام,قبل 5 أيام,st,0.0,False,True,False,1,5
153,الاكل جميل _ الخدمة سيئة,الاكل جميل _ الخدمة سيئة,3.0,neutral,مطعم مأكولات سورية,google_maps,إبن الشام,قبل أسبوع,ar,0.0,False,False,False,5,24
156,Variety of different activities in the best location,Variety of different activities in the best location,5.0,positive,مركز تسوق,google_maps,كونكورد بلازا مول,تاريخ التعديل: قبل أسبوع,en,0.0,False,False,False,8,52
157,متنوع الانشطه,متنوع الانشطه,5.0,positive,مركز تسوق,google_maps,كونكورد بلازا مول,تاريخ التعديل: قبل أسبوع,ar,0.0,False,False,False,2,13
158,مكان جميل خاصة لمن يحب البيتزا,مكان جميل خاصة لمن يحب البيتزا,3.0,neutral,مطعم مأكولات إيطالية,google_maps,النيلو,قبل يوم واحد,ar,0.0,False,False,False,6,30
159,Thanks to ahmed khaled : star - struck : : star - struck : : star - struck : : star - struck :,Thanks to ahmed khaled : star - struck : : star - struck : : star - struck : : star - struck :,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل يوم واحد,en,0.0,False,False,False,12,94
160,حقيقي مدير الفرع وصاحب المكان قمة في الاحترام والكرم والاخلاق ومحافظين جدا علي جودة ونظافة كل حاجة : heart_suit :,حقيقي مدير الفرع وصاحب المكان قمة في الاحترام والكرم والاخلاق ومحافظين جدا علي جودة ونظافة كل حاجة : heart_suit :,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل يومين (2),ar,0.0,False,True,False,18,113
161,Perfect place and people EMO_POS Full support to the owner and branch manager very very kind people EMO_POS,Perfect place and people EMO_POS Full support to the owner and branch manager very very kind people EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل يومين (2),en,0.0,False,False,True,18,107
163,المكان تحبه اوي و المعامل كويسه,المكان تحبه اوي و المعامل كويسه,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,ar,0.0,False,False,False,6,31
164,Team garden the best,Team garden the best,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,en,0.0,False,False,False,4,20
165,Teem garden To7fa EMO_POS EMO_POS EMO_POS,Teem garden To7fa EMO_POS EMO_POS EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,nl,0.111111,True,True,True,6,41
167,Teem garden to7fa,teem garden تحفة,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,nl,0.333333,True,True,False,3,17
168,stuff tohfa awii w team garden khater w karim 3asol gdan gdan tohfa EMO_POS EMO_POS EMO_POS EMO_POS,stuff tohfa awii w team garden khater w karim 3asol gdan gdan tohfa EMO_POS EMO_POS EMO_POS EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,de,0.0,True,True,True,17,99
169,Stuff tohfaa w team garden khater w Karim shater gdan bgd mkan tohfa moot EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS,Stuff tohfaa w team garden khater w Karim shater gdan bgd mkan tohfa moot EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,de,0.0,False,True,True,21,129
170,Karim ahla wahed w ashtar wahed w ahb ashkor team El garden EMO_POS EMO_POS EMO_POS EMO_POS,Karim ahla wahed w ashtar wahed w ahb ashkor team El garden EMO_POS EMO_POS EMO_POS EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,eo,0.0,False,True,True,16,91
171,مكان راقي جدا وstaff محترم وذوق وبشكر استاذ علاء مدير المكان,مكان راقي جدا وstaff محترم وذوق وبشكر استاذ علاء مدير المكان,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,ar,0.0,False,True,False,11,60
172,"Pure Italian in Egypt ! Lovely atmosphere and 4 options on seating - from a Nile cruise , to a rocking jetty and then a downstairs garden setting and upstairs street area . This does not distract from the LOVELY food and good service . You won't go wrong - try them !","Pure Italian in Egypt ! Lovely atmosphere and 4 options on seating - from a Nile cruise , to a rocking jetty and then a downstairs garden setting and upstairs street area . This does not distract from the LOVELY food and good service . You won't go wrong - try them !",5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,en,0.0,False,False,False,47,267
173,انصح فيه بشدة,انصح فيه بشدة,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 3 أيام,ar,0.0,False,False,False,3,13
174,Very nice place polite staff,Very nice place polite staff,5.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 4 أيام,en,0.0,False,False,False,5,28
175,披薩是好吃的～ 義大利麵可以不用點 好死鹹 環境普通 看照片漂亮去的，還特地跑來 坐墊很髒又難做，服務員又很懶惰不積極,披薩是好吃的～ 義大利麵可以不用點 好死鹹 環境普通 看照片漂亮去的，還特地跑來 坐墊很髒又難做，服務員又很懶惰不積極,4.0,positive,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 5 أيام,zh,0.0,False,True,False,0,59
176,"Not as good as I expected . From what I've read in the reviews , unfortunately , it's very average , even below average .","Not as good as I expected . From what I've read in the reviews , unfortunately , it's very average , even below average .",2.0,negative,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 5 أيام,en,0.0,False,False,False,22,121
177,Ramadan Iftar was below average and overpriced . Appetizers/side dish was served cold and the croquettes were cold and not freshly cooked . Mushroom Soup was average . Pizza ( margarita and chicken ) was good . Staff were nice but had to ask for someone to clear the table and dessert was served cold as well ( nutella bites ) .,Ramadan Iftar was below average and overpriced . Appetizers/side dish was served cold and the croquettes were cold and not freshly cooked . Mushroom Soup was average . Pizza ( margarita and chicken ) was good . Staff were nice but had to ask for someone to clear the table and dessert was served cold as well ( nutella bites ) .,3.0,neutral,مطعم مأكولات إيطالية,google_maps,النيلو,قبل 6 أيام,en,0.0,False,False,False,54,328
179,Diner en couple … excellent accueil tres jovial par une équipe des serveurs jeunes et dynamiques avons pris deux tagines : un au pigeon original mais excellent et un autre au boeuf et au gombo excellent aussi … attention en egypte les tagines n ont pas de semoule mais du riz en accompagnement . .,Diner en couple … excellent accueil tres jovial par une équipe des serveurs jeunes et dynamiques avons pris deux tagines : un au pigeon original mais excellent et un autre au boeuf et au gombo excellent aussi … attention en egypte les tagines n ont pas de semoule mais du riz en accompagnement . .,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 5 ساعات,fr,0.02,False,True,False,50,297
180,الاكل جميل جدا تسلم ايدكم : heart_suit : EMO_POS,الاكل جميل جدا تسلم ايدكم : heart_suit : EMO_POS,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,True,True,7,48
181,رمضان في الدهان حاجة تانية,رمضان في الدهان حاجة تانية,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,False,False,5,26
182,الخدمه ممتاز والاستاف محترم وكويسين اووي الدهان في رمضان حاجه تانيه EMO_POS EMO_POS,الخدمه ممتاز والاستاف محترم وكويسين اووي الدهان في رمضان حاجه تانيه EMO_POS EMO_POS,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,True,True,13,83
183,ممتازين,ممتازين,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,False,False,1,7
184,من اجمل المطاعم واكل لذيذ,من اجمل المطاعم واكل لذيذ,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,False,False,5,25
185,خدمه ممتازة,خدمه ممتازة,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,ar,0.0,False,False,False,2,11
186,The prefect original restaurant in Egypt,The prefect original restaurant in Egypt,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,en,0.0,False,False,False,6,40
187,"Food quality , service and atmosphere are very good","Food quality , service and atmosphere are very good",5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,en,0.0,False,False,False,8,51
188,The food was vey great & the atmosphere is very good,The food was vey great & the atmosphere is very good,5.0,positive,مطعم مأكولات مصرية,google_maps,الدهان للمشويات مصر الجديده,قبل 7 ساعات,en,0.0,False,False,False,10,52
